"user_id","user_name","user_real_name","user_password","user_newpassword","user_email","user_options","user_touched","user_token","user_email_authenticated","user_email_token","user_email_token_expires","user_registration","user_newpass_time","user_editcount","user_password_expires"
1523,"Floflo","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028084019,NULL,85,NULL
1524,"Wetterwolke","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028084254,NULL,465,NULL
1526,"Boberger","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028084541,NULL,2018,NULL
1537,"Pavlo1","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028085336,NULL,161,NULL
1550,"Vasiľ","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028091030,NULL,513,NULL
1573,"Эшер","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028094623,NULL,10,NULL
1574,"Tlustulimu","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028094709,NULL,7992,NULL
1586,"Bastin","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028100158,NULL,12,NULL
1592,"Smial","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028100616,NULL,18,NULL
1598,"Vade Parvis","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028101015,NULL,25,NULL
1600,"Piaz1606","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028101042,NULL,1101,NULL
1605,"Rcsprinter123","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028101533,NULL,36,NULL
1606,"AdAstraPerScientiam","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028101541,NULL,62,NULL
1607,"Johan N","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028101545,NULL,8354,NULL
1610,"Wiktoryn","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028101644,NULL,76,NULL
1612,"Historiker","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028101747,NULL,39,NULL
1614,"Игорь Темиров","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028101909,NULL,2487,NULL
1616,"Trevas","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028102132,NULL,11,NULL
1617,"Poikiok","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028102150,NULL,13,NULL
1643,"Kmhkmh","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028104836,NULL,46,NULL
1645,"Poupou l'quourouce","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028105002,NULL,636,NULL
1647,"A Thousand Doors","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028105147,NULL,54,NULL
1650,"Poznaniak","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028105623,NULL,64,NULL
1659,"Billinghurst","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028110453,NULL,51529,NULL
1661,"Pandukht","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028110600,NULL,652,NULL
1666,"NoJoker","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028110855,NULL,34,NULL
1669,"Santăr","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028111106,NULL,1259,NULL
1671,"Tiraden","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028111138,NULL,26,NULL
1675,"ScAvenger","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028111613,NULL,239,NULL
1679,"Фиглиан","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028112831,NULL,95,NULL
1685,"Bua333","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028113408,NULL,112,NULL
1687,"Formica rufa","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028113911,NULL,67,NULL
1702,"Jaceksoci68","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028115420,NULL,3020,NULL
1707,"Deror avi","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028115816,NULL,385,NULL
1722,"Achim Raschka","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028120956,NULL,356,NULL
1724,"TVDiCarly","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028121139,NULL,19,NULL
1726,"Xqt","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028121238,NULL,200,NULL
1740,"Gaujmalnieks","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028122613,NULL,106,NULL
1742,"Ascilto","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028122747,NULL,2195,NULL
1749,"NYESB","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028123157,NULL,369,NULL
1765,"Wahldresdner","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028125007,NULL,58,NULL
1779,"Martsabus","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028130509,NULL,71,NULL
1781,"Sapcal22","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028130713,NULL,81,NULL
1783,"Tucvbif","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028130805,NULL,445,NULL
1787,"Shalbat","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028131136,NULL,297,NULL
1791,"Quant18","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028131517,NULL,86,NULL
1792,"Maxtirdatov","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028131546,NULL,352,NULL
1795,"Codc","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028131927,NULL,20,NULL
1801,"Adailton","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028132517,NULL,42,NULL
1803,"MSha","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028132641,NULL,78,NULL
1804,"Dzianis Niadbajla","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028132649,NULL,126,NULL
1805,"Vivo","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028132735,NULL,19,NULL
1822,"Nikosguard","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028134339,NULL,150684,NULL
1825,"Oleg Yunakov","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028134538,NULL,37,NULL
1827,"JungleCrow","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028134839,NULL,129,NULL
1833,"Simon Burchell","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028135358,NULL,55,NULL
1841,"VonTasha","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028135946,NULL,13,NULL
1848,"Marat-avgust","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028140522,NULL,4652,NULL
1849,"Kalaiarasy","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028140611,NULL,51,NULL
1853,"Silbel","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028140734,NULL,95,NULL
1856,"PWilkinson","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028140931,NULL,35,NULL
1857,"Patricio.lorente","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028140942,NULL,132,NULL
1858,"Allan Aguilar","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028141023,NULL,976,NULL
1863,"Disturbedasylum","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028141437,NULL,13,NULL
1881,"Bookworm857158367","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028142727,NULL,10,NULL
1887,"Syrcro","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028143441,NULL,34,NULL
1894,"Nicat49","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028144213,NULL,10,NULL
1896,"Vatekor","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028144237,NULL,369,NULL
1903,"Coyote III","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028144723,NULL,20,NULL
1908,"StG1990","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028145046,NULL,27,NULL
1909,"Retired electrician","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028145148,NULL,147,NULL
1912,"DeXMidlle","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028145720,NULL,10,NULL
1914,"Toliño","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028145831,NULL,1510,NULL
1922,"Ghybu","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028150729,NULL,826,NULL
1935,"Christian Giersing","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028152258,NULL,543,NULL
1945,"Panda 51","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028152819,NULL,352,NULL
1954,"Chanheigeorge","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028153502,NULL,158,NULL
1963,"XanaG","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028153855,NULL,331,NULL
1970,"Zlir'a","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028154428,NULL,38,NULL
1975,"Siddhartha Ghai","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028154754,NULL,259,NULL
1992,"Thomas.Lu","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028155705,NULL,13,NULL
2002,"Manxruler","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028160127,NULL,37,NULL
2009,"Deryck Chan","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028160505,NULL,324,NULL
2024,"Jageterix","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028161608,NULL,10,NULL
2025,"Amemurakumahiko","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028161715,NULL,10,NULL
2026,"Ctande","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028161821,NULL,1889,NULL
2027,"Wiklol","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028161900,NULL,31,NULL
2032,"Greyshark09","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028162310,NULL,234,NULL
2033,"MarcoAurelio","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028162314,NULL,338,NULL
2064,"Alifshinobi","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028164830,NULL,805,NULL
2066,"Jaqen","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028164925,NULL,6298,NULL
2069,"JMGM","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028165315,NULL,103,NULL
2070,"Pom445","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028165736,NULL,1870,NULL
2075,"Zarz","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028170330,NULL,28,NULL
2078,"زكريا","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028170500,NULL,1491,NULL
2100,"Prokurator11","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028171841,NULL,90,NULL
2103,"Lotje","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028172459,NULL,1647,NULL
2105,"A2-33","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028172548,NULL,22,NULL
2106,"Motisances","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028172702,NULL,234,NULL
2108,"Uri R","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028172957,NULL,24,NULL
2111,"Poohpooh817","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028173313,NULL,178,NULL
2120,"Ofir michael","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028174002,NULL,47,NULL
2133,"Another Believer","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028174934,NULL,109,NULL
2140,"Wnme","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028175554,NULL,2887,NULL
2148,"Jopparn","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028180151,NULL,3731,NULL
2150,"Kippelboy","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028180221,NULL,3851,NULL
2152,"Sadads","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028180308,NULL,59,NULL
2177,"Xic667","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028181858,NULL,131,NULL
2190,"RaviC","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028182533,NULL,52,NULL
2194,"Alexmar983","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028182704,NULL,2631,NULL
2196,"Edoardo Cavaleri","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028182756,NULL,20,NULL
2205,"Earflaps","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028183659,NULL,32,NULL
2206,"Hoa binh","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028183703,NULL,1261,NULL
2219,"Riley Huntley","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028184543,NULL,3970,NULL
2229,"H.b.sh","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028185137,NULL,648,NULL
2244,"Akhilan","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028190400,NULL,67,NULL
2245,"Jonkerz","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028190536,NULL,1195,NULL
2246,"Capaccio","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028190551,NULL,460,NULL
2254,"Anne Bauval","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028191134,NULL,347,NULL
2283,"Richard Melo da Silva","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028194408,NULL,61,NULL
2288,"Bogdangiusca","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028194636,NULL,283,NULL
2292,"Evasivo","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028194847,NULL,29,NULL
2303,"BerlinKreuzberg36","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028195728,NULL,53,NULL
2307,"Marcos Elias de Oliveira Júnior","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028200257,NULL,97,NULL
2316,"GAD","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028201123,NULL,46,NULL
2319,"Gérard","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028201454,NULL,10,NULL
2321,"Cwbm (commons)","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028201644,NULL,37,NULL
2326,"Vito Calise","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028202005,NULL,40,NULL
2331,"Al Houser","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028202352,NULL,100,NULL
2341,"Marcus Qwertyus","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028203041,NULL,371,NULL
2347,"Nemigo","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028203729,NULL,15,NULL
2368,"Dainis","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028205220,NULL,431,NULL
2370,"Paso del lobo","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028205334,NULL,34,NULL
2372,"LidZeppelen","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028205515,NULL,209,NULL
2382,"BonifaceFR","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028210444,NULL,1660,NULL
2390,"Reader85","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028211343,NULL,151,NULL
2391,"Carbidfischer","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028211415,NULL,49,NULL
2398,"ComputerJA","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028211805,NULL,12,NULL
2402,"Rlbberlin","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028212415,NULL,118,NULL
2403,"Trust Is All You Need","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028212505,NULL,124,NULL
2405,"MichaelQSchmidt","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028212716,NULL,11,NULL
2406,"Ashashyou","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028212813,NULL,67,NULL
2409,"MorrisIV","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028213002,NULL,142,NULL
2410,"Djsasso","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028213300,NULL,99,NULL
2413,"Postoronniy-13","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028213609,NULL,81,NULL
2429,"MBisanz","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028215404,NULL,38,NULL
2437,"Tsui","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028220236,NULL,73,NULL
2444,"Indexman","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028220624,NULL,361,NULL
2451,"MF-Warburg","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028221302,NULL,1136,NULL
2456,"אריה ה.","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028221438,NULL,66,NULL
2462,"TOYO GTO","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028222129,NULL,11,NULL
2463,"GabrielF","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028222255,NULL,524,NULL
2471,"Gultejp","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028222909,NULL,15,NULL
2473,"Caio Brandão Costa","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028223028,NULL,285,NULL
2490,"Morten Haan","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028224357,NULL,3330,NULL
2496,"YMS","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028225112,NULL,81541,NULL
2499,"Tournesol","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028225358,NULL,18,NULL
2501,"Alexander Gardell","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028225726,NULL,12,NULL
2502,"ゴーヤーズ","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028225841,NULL,19,NULL
2509,"Trimnapaschkan","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028230237,NULL,17,NULL
2513,"Sfs90","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028230435,NULL,379,NULL
2518,"Ludó","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028230839,NULL,32,NULL
2521,"A.Savin","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028231041,NULL,492,NULL
2527,"Arktest","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028231724,NULL,10,NULL
2530,"Mskyrider","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028231903,NULL,433,NULL
2531,"Arkanosis","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028231932,NULL,1440,NULL
2550,"Big iron","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028233412,NULL,123,NULL
2552,"Rex Sueciæ","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028233808,NULL,115,NULL
2553,"Kghbln","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028233849,NULL,817,NULL
2555,"Frédéric Kuhlmann","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028234004,NULL,2210,NULL
2561,"Fæ","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121028234822,NULL,6064,NULL
2569,"Discanto","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029000107,NULL,1593,NULL
2575,"Shirayuki","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029000731,NULL,1950,NULL
2594,"Jay8g","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029002843,NULL,270,NULL
2602,"Kamenarius","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029003456,NULL,223,NULL
2658,"Zeroth","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029020339,NULL,526,NULL
2660,"四葉亭四迷","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029020343,NULL,369,NULL
2668,"Hawkeye7","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029021142,NULL,19,NULL
2688,"W.SE","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029023522,NULL,48,NULL
2718,"Juggler2005","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029032111,NULL,131,NULL
2731,"Czar","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029033222,NULL,246,NULL
2737,"RayneVanDunem","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029034549,NULL,13,NULL
2738,"Srich32977","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029034814,NULL,33,NULL
2742,"Walter J. Rotelmayer","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029035408,NULL,28,NULL
2756,"Slgrandson","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029042047,NULL,56,NULL
2759,"קיפודנחש","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029042743,NULL,72,NULL
2796,"Nironen","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029054319,NULL,247,NULL
2804,"Wakebrdkid","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029055958,NULL,162,NULL
2809,"Rococo1700","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029060542,NULL,181,NULL
2813,"Fl.schmitt","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029060743,NULL,48,NULL
2829,"Reception123","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029062125,NULL,29,NULL
2831,"Rudolphous","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029062344,NULL,1075,NULL
2841,"LZ6387","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029065150,NULL,81,NULL
2845,"JeanBono","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029065519,NULL,1742,NULL
2849,"Jarble","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029065831,NULL,51,NULL
2852,"Sir Shurf","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029070249,NULL,48,NULL
2853,"Estormiz","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029070316,NULL,312,NULL
2866,"Unbuttered Parsnip","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029071420,NULL,586,NULL
2869,"Chermundy","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029072001,NULL,140,NULL
2873,"Gamma127","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029072643,NULL,805,NULL
2882,"Ahanta","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029073415,NULL,160,NULL
2885,"Pierpao","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029073548,NULL,14,NULL
2888,"Sacha47","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029073811,NULL,105,NULL
2890,"Raghith","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029074751,NULL,909,NULL
2894,"MaxEddi","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029075324,NULL,210,NULL
2896,"Sae1962","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029075553,NULL,122,NULL
2897,"Metsavend","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029075811,NULL,657,NULL
2901,"SchiDD","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029080209,NULL,20,NULL
2904,"Slaporte","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029080713,NULL,15,NULL
2913,"Morray","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029081955,NULL,125,NULL
2919,"Vessix","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029082340,NULL,342,NULL
2936,"Stryn","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029084609,NULL,77203,NULL
2937,"Incnis Mrsi","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029084623,NULL,160,NULL
2945,"The boss","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029090058,NULL,63,NULL
2948,"Nickice","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029090448,NULL,191,NULL
2951,"Salomis","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121029091025,NULL,344,NULL
